,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image_path,true_metaphor,predicted_metaphor,extracted_metaphor
143,143,143,143,143,/data/ajaunarena/our_dataset/images1466_3.jpg,The team's creativity flows like an endless river of resources.,"<metaphor>
A well-oiled creative machine never runs dry.
</metaphor>",A well-oiled creative machine never runs dry.
144,144,144,144,144,/data/ajaunarena/our_dataset/images976_3.jpg,Her euphoria ascended like a morning sun.,"<metaphor>
Her joy bloomed like a sunflower.
</metaphor>",Her joy bloomed like a sunflower.
145,145,145,145,145,/data/ajaunarena/our_dataset/images1324_2.jpg,She inherits qualities like family heirlooms.,"<metaphor>
Her traits are family heirlooms.
</metaphor>",Her traits are family heirlooms.
146,146,146,146,146,/data/ajaunarena/our_dataset/images1160_1.jpg,"The scholars entered the intellectual arena, ready for a fierce theoretical battle.","<metaphor>
Scholars dove into a scholarly debate.
</metaphor>",Scholars dove into a scholarly debate.
147,147,147,147,147,/data/ajaunarena/our_dataset/images1041_2.jpg,The mind's reception desk filters incoming experiences.,"<metaphor>
Brain sorts info, whispers to consciousness.
</metaphor>","Brain sorts info, whispers to consciousness."
148,148,148,148,148,/data/ajaunarena/our_dataset/images1881_0.jpg,His addiction to checking social media is a daily dose he can't skip.,"<metaphor>
He's a social media ritualist.</metaphor>",He's a social media ritualist.
149,149,149,149,149,/data/ajaunarena/our_dataset/images409_0.jpg,The river of his potential carries his developing skills.,<metaphor>Nature's flow nurtures his growth.</metaphor>,Nature's flow nurtures his growth.
150,150,150,150,150,/data/ajaunarena/our_dataset/images1915_1.jpg,Every cleared path leads to a garden of possibilities.,"<metaphor>
Opportunities open doors to more chances.
</metaphor>",Opportunities open doors to more chances.
151,151,151,151,151,/data/ajaunarena/our_dataset/images1314_2.jpg,His temper was a pressure cooker about to explode.,"<metaphor>
His rage simmered like boiling water.
</metaphor>",His rage simmered like boiling water.
152,152,152,152,152,/data/ajaunarena/our_dataset/images1657_3.jpg,She scaled the peaks of logical reasoning.,"<metaphor>
She mapped out her thoughts with precision.
</metaphor>",She mapped out her thoughts with precision.
153,153,153,153,153,/data/ajaunarena/our_dataset/images1595_2.jpg,Each opportunity is a compass pointing to different destinations.,"<metaphor>
Life paths diverge like forked roads.
</metaphor>",Life paths diverge like forked roads.
154,154,154,154,154,/data/ajaunarena/our_dataset/images224_3.jpg,This challenge is a combination safe testing our patience.,"<metaphor>
Solving it is like carving a path through dense fog.
</metaphor>",Solving it is like carving a path through dense fog.
155,155,155,155,155,/data/ajaunarena/our_dataset/images1397_1.jpg,"Ideas, like children, need guidance but not control.",<metaphor>Idea currents guided yet free.</metaphor>,Idea currents guided yet free.
156,156,156,156,156,/data/ajaunarena/our_dataset/images480_2.jpg,Time is a relentless shapeshifter.,"<metaphor>
Time weaves life's tapestry constantly.
</metaphor>",Time weaves life's tapestry constantly.
157,157,157,157,157,/data/ajaunarena/our_dataset/images777_1.jpg,"The chase of time knows no rest, no mercy.","<metaphor>
Time marches on like an unstoppable river.
</metaphor>",Time marches on like an unstoppable river.
158,158,158,158,158,/data/ajaunarena/our_dataset/images754_0.jpg,The theory evolved to adapt to new evidence.,"<metaphor>
Theory bent to fit new data.
</metaphor>",Theory bent to fit new data.
159,159,159,159,159,/data/ajaunarena/our_dataset/images681_3.jpg,Her wit was a bandage for their wounded spirits.,<metaphor>Her humor was a balm for souls.</metaphor>,Her humor was a balm for souls.
160,160,160,160,160,/data/ajaunarena/our_dataset/images1101_1.jpg,Each creation illuminates like a beacon in darkness.,"<metaphor>
New art blooms, captivating all eyes.
</metaphor>","New art blooms, captivating all eyes."
161,161,161,161,161,/data/ajaunarena/our_dataset/images1291_1.jpg,Joy is an upward force that lifts the spirit skyward.,<metaphor>Happiness lifts you to new heights.</metaphor>,Happiness lifts you to new heights.
162,162,162,162,162,/data/ajaunarena/our_dataset/images1125_0.jpg,Life's challenges are like sorting through mixed storage bins.,"<metaphor>
Solving puzzles requires sorting pieces methodically.
</metaphor>",Solving puzzles requires sorting pieces methodically.
163,163,163,163,163,/data/ajaunarena/our_dataset/images375_1.jpg,Market pressures are creating a turbulent atmosphere.,"<metaphor>
Market storms disrupt business sails.
</metaphor>",Market storms disrupt business sails.
164,164,164,164,164,/data/ajaunarena/our_dataset/images1183_2.jpg,Properties are magnetic forces attracting investment.,"<metaphor>
Diamonds attract light like valuable properties.
</metaphor>",Diamonds attract light like valuable properties.
165,165,165,165,165,/data/ajaunarena/our_dataset/images1707_3.jpg,Environmental pollution is a cancer growing in society's organs.,"<metaphor>
Soil erosion weakens societal foundations.
</metaphor>",Soil erosion weakens societal foundations.
166,166,166,166,166,/data/ajaunarena/our_dataset/images21_1.jpg,Antibiotics are the heavy artillery in our battle against infection.,"<metaphor>
Antibiotics are surgical strikes on infections.
</metaphor>",Antibiotics are surgical strikes on infections.
167,167,167,167,167,/data/ajaunarena/our_dataset/images959_0.jpg,They breathed the same emotional air.,"<metaphor>
Their hearts danced in sync.</metaphor>",Their hearts danced in sync.
168,168,168,168,168,/data/ajaunarena/our_dataset/images1499_2.jpg,Their compliance grip was beginning to slip.,"<metaphor>
Their compliance was melting like ice in summer.
</metaphor>",Their compliance was melting like ice in summer.
169,169,169,169,169,/data/ajaunarena/our_dataset/images1933_0.jpg,Our love is a delicate porcelain that must be handled with care.,<metaphor>Gentle care keeps the relationship blooming.</metaphor>,Gentle care keeps the relationship blooming.
170,170,170,170,170,/data/ajaunarena/our_dataset/images1013_0.jpg,The knowledge sits firmly in his palm.,"<metaphor>
He owns the knowledge like a master owns land.
</metaphor>",He owns the knowledge like a master owns land.
171,171,171,171,171,/data/ajaunarena/our_dataset/images666_3.jpg,Each minute is a drop in the bucket of existence.,"<metaphor>
Minutes paint our life's canvas.
</metaphor>",Minutes paint our life's canvas.
172,172,172,172,172,/data/ajaunarena/our_dataset/images1189_2.jpg,Properties are resonant frequencies of market dynamics.,"<metaphor>
Properties dance to market rhythm.
</metaphor>",Properties dance to market rhythm.
173,173,173,173,173,/data/ajaunarena/our_dataset/images927_2.jpg,The solution lies in the heart of the tangle.,"<metaphor>
Solve in complexity, find the key within.
</metaphor>","Solve in complexity, find the key within."
174,174,174,174,174,/data/ajaunarena/our_dataset/images800_1.jpg,This mutual fund is a leaky piggy bank draining your savings.,"<metaphor>
A leaky bucket slows your financial climb.
</metaphor>",A leaky bucket slows your financial climb.
175,175,175,175,175,/data/ajaunarena/our_dataset/images817_1.jpg,Life weaves patterns in existence's tapestry.,"<metaphor>
Stitching life's tapestry with every choice.
</metaphor>",Stitching life's tapestry with every choice.
176,176,176,176,176,/data/ajaunarena/our_dataset/images1109_1.jpg,The ghost of inspiration materializes through creation.,"<metaphor>
Inspiration sketches become masterpieces through brushstrokes.
</metaphor>",Inspiration sketches become masterpieces through brushstrokes.
177,177,177,177,177,/data/ajaunarena/our_dataset/images1914_1.jpg,The morning sun illuminates new pathways each day.,"<metaphor>
Opportunities sprinkle like morning dew.
</metaphor>",Opportunities sprinkle like morning dew.
178,178,178,178,178,/data/ajaunarena/our_dataset/images977_2.jpg,His bliss lifted him above the clouds.,"<metaphor>
His joy soared beyond mere sunshine.
</metaphor>",His joy soared beyond mere sunshine.
179,179,179,179,179,/data/ajaunarena/our_dataset/images1418_2.jpg,The tonic of laughter dissolved their tension.,"<metaphor>
Laughter painted smiles over their worries.
</metaphor>",Laughter painted smiles over their worries.
180,180,180,180,180,/data/ajaunarena/our_dataset/images442_3.jpg,Life is a worn book whose pages tell infinite stories.,"<metaphor>
Life is a tapestry of threads and memories.
</metaphor>",Life is a tapestry of threads and memories.
181,181,181,181,181,/data/ajaunarena/our_dataset/images1715_0.jpg,The stepping stones across the river guided their evolution.,"<metaphor>
Tiny ripples led to a vast lake.
</metaphor>",Tiny ripples led to a vast lake.
182,182,182,182,182,/data/ajaunarena/our_dataset/images1786_0.jpg,The city's streets teem with living energy.,"<metaphor>
A bustling hive never sleeps.
</metaphor>",A bustling hive never sleeps.
183,183,183,183,183,/data/ajaunarena/our_dataset/images741_1.jpg,His joy soared like a bird taking flight.,<metaphor>Happiness soared like a bird taking flight.</metaphor>,Happiness soared like a bird taking flight.
184,184,184,184,184,/data/ajaunarena/our_dataset/images171_3.jpg,He's walking through a minefield of emotions.,"<metaphor>
He walks a tightrope of danger.
</metaphor>",He walks a tightrope of danger.
185,185,185,185,185,/data/ajaunarena/our_dataset/images1469_3.jpg,The project's ideas are sustainable forests of innovation.,"<metaphor>
A wellspring of fresh ideas flows continuously.
</metaphor>",A wellspring of fresh ideas flows continuously.
186,186,186,186,186,/data/ajaunarena/our_dataset/images1752_3.jpg,The starving artist devoured every opportunity.,"<metaphor>
Eager brush strokes painted her dreams brighter.
</metaphor>",Eager brush strokes painted her dreams brighter.
187,187,187,187,187,/data/ajaunarena/our_dataset/images1185_1.jpg,Properties are crystalline structures of value.,"<metaphor>
Properties are blueprints for value.
</metaphor>",Properties are blueprints for value.
188,188,188,188,188,/data/ajaunarena/our_dataset/images1222_0.jpg,Life's belongings are chains that bind us to our commitments.,"<metaphor>
Obligations are heavy bags we carry.
</metaphor>",Obligations are heavy bags we carry.
189,189,189,189,189,/data/ajaunarena/our_dataset/images499_3.jpg,These difficulties bounce around like pinballs in a machine.,"<metaphor>
Problems painted chaos on multiple canvases.
</metaphor>",Problems painted chaos on multiple canvases.
190,190,190,190,190,/data/ajaunarena/our_dataset/images1703_0.jpg,Education is the backbone of society.,"<metaphor>
Education builds the foundation for societal growth.
</metaphor>",Education builds the foundation for societal growth.
191,191,191,191,191,/data/ajaunarena/our_dataset/images972_2.jpg,Her happiness took flight like a released balloon.,<metaphor>Her joy burst like fireworks.</metaphor>,Her joy burst like fireworks.
192,192,192,192,192,/data/ajaunarena/our_dataset/images835_0.jpg,These possessions are thorny vines that entangle me.,"<metaphor>
Obligations are heavy anchors dragging me down.
</metaphor>",Obligations are heavy anchors dragging me down.
193,193,193,193,193,/data/ajaunarena/our_dataset/images64_1.jpg,The schedule is rolling downhill like a snowball.,"<metaphor>
A mountain of tasks looms ever higher.
</metaphor>",A mountain of tasks looms ever higher.
194,194,194,194,194,/data/ajaunarena/our_dataset/images1299_3.jpg,Contentment is a stabilizing force maintaining emotional equilibrium.,"<metaphor>
Contentment is a steady anchor for emotions.
</metaphor>",Contentment is a steady anchor for emotions.
195,195,195,195,195,/data/ajaunarena/our_dataset/images41_1.jpg,He carried his drunkenness like a heavy backpack.,"<metaphor>
Drunk felt like carrying a heavy burden.
</metaphor>",Drunk felt like carrying a heavy burden.
196,196,196,196,196,/data/ajaunarena/our_dataset/images956_1.jpg,Their hearts beat within arm's reach.,"<metaphor>
Their hearts beat as one rhythm.
</metaphor>",Their hearts beat as one rhythm.
197,197,197,197,197,/data/ajaunarena/our_dataset/images860_2.jpg,Her happiness was a sunny beach at midday.,<metaphor>A ray of sunshine filled her heart.</metaphor>,A ray of sunshine filled her heart.
198,198,198,198,198,/data/ajaunarena/our_dataset/images847_3.jpg,His positive energy creates a charging station for others.,"<metaphor>
His smile is a battery charging others.
</metaphor>",His smile is a battery charging others.
199,199,199,199,199,/data/ajaunarena/our_dataset/images831_0.jpg,Each new possession adds another weight to my shoulders.,"<metaphor>
Adding weights to an already heavy backpack.
</metaphor>",Adding weights to an already heavy backpack.
200,200,200,200,200,/data/ajaunarena/our_dataset/images1447_1.jpg,The heat of their attraction melted all resistance.,"<metaphor>
Their desire fused, bridging gaps unseen.
</metaphor>","Their desire fused, bridging gaps unseen."
201,201,201,201,201,/data/ajaunarena/our_dataset/images364_2.jpg,He's a territorial tomcat marking his domain.,"<metaphor>
He's a fox chasing many hens, wary of rivals.
</metaphor>","He's a fox chasing many hens, wary of rivals."
202,202,202,202,202,/data/ajaunarena/our_dataset/images1930_3.jpg,"She is my most treasured possession, kept safe in the vault of my heart.","<metaphor>
She's my guarded treasure.</metaphor>",She's my guarded treasure.
203,203,203,203,203,/data/ajaunarena/our_dataset/images99_3.jpg,He stockpiled powerful phrases for the confrontation.,"<metaphor>
He stocked his toolbox with sharp tools.
</metaphor>",He stocked his toolbox with sharp tools.
204,204,204,204,204,/data/ajaunarena/our_dataset/images1869_3.jpg,She danced her way to a breakthrough.,"<metaphor>
She painted her future with hard work and joy.
</metaphor>",She painted her future with hard work and joy.
205,205,205,205,205,/data/ajaunarena/our_dataset/images1482_3.jpg,Each moment is an arrow flying straight for our hearts.,"<metaphor>
Time marches straight to embrace us.
</metaphor>",Time marches straight to embrace us.
206,206,206,206,206,/data/ajaunarena/our_dataset/images1897_2.jpg,Their leadership navigated the team through challenges.,"<metaphor>
Guiding stars illuminating the team's path.
</metaphor>",Guiding stars illuminating the team's path.
207,207,207,207,207,/data/ajaunarena/our_dataset/images177_3.jpg,He's trapped in a cage of abuse.,"<metaphor>
He's trapped in a never-ending storm.
</metaphor>",He's trapped in a never-ending storm.
208,208,208,208,208,/data/ajaunarena/our_dataset/images1754_1.jpg,She was famished for affection.,"<metaphor>
She thirsted for a heart's embrace deeply.</metaphor>",She thirsted for a heart's embrace deeply.
209,209,209,209,209,/data/ajaunarena/our_dataset/images1062_2.jpg,They tossed around ideas during the brainstorming session.,"<metaphor>
They poured ideas into the discussion.
</metaphor>",They poured ideas into the discussion.
210,210,210,210,210,/data/ajaunarena/our_dataset/images1701_2.jpg,The heart of society pumps life into its communities.,<metaphor>Cultural centers are the heart of community life.</metaphor>,Cultural centers are the heart of community life.
211,211,211,211,211,/data/ajaunarena/our_dataset/images111_2.jpg,Night crystallized around us like black ice.,"<metaphor>Night fell, sealing all exits.</metaphor>","Night fell, sealing all exits."
212,212,212,212,212,/data/ajaunarena/our_dataset/images1247_2.jpg,Light seeped through the forest canopy like morning dew.,"<metaphor>
Light danced gently through time's fingers.
</metaphor>",Light danced gently through time's fingers.
213,213,213,213,213,/data/ajaunarena/our_dataset/images1749_2.jpg,This flesh cabinet stores the treasures of my being.,"<metaphor>
Our body is a fortress for treasures.  
</metaphor>",Our body is a fortress for treasures.
214,214,214,214,214,/data/ajaunarena/our_dataset/images1339_3.jpg,The final picture might not match what was on the box of expectations.,"<metaphor>
Experiment yielded an unexpected harvest.
</metaphor>",Experiment yielded an unexpected harvest.
215,215,215,215,215,/data/ajaunarena/our_dataset/images1312_0.jpg,The flames of jealousy scorched their relationship.,"<metaphor>
Jealousy carved rifts in their bond.
</metaphor>",Jealousy carved rifts in their bond.
216,216,216,216,216,/data/ajaunarena/our_dataset/images403_0.jpg,The wellspring of knowledge flows through his mind.,"<metaphor>
His mind is a wellspring of insight.
</metaphor>",His mind is a wellspring of insight.
217,217,217,217,217,/data/ajaunarena/our_dataset/images804_0.jpg,His cryptocurrency wallet is a glass jar showing every crack.,"<metaphor>
His crypto laid bare its flaws.
</metaphor>",His crypto laid bare its flaws.
218,218,218,218,218,/data/ajaunarena/our_dataset/images950_3.jpg,Their hearts beat closer with each passing day.,"<metaphor>
Their hearts wove a tighter bond with time.
</metaphor>",Their hearts wove a tighter bond with time.
219,219,219,219,219,/data/ajaunarena/our_dataset/images1290_0.jpg,"Her anger was a gravitational pull, drawing everyone into its orbit.","<metaphor>
Her anger was a storm cloud darkening the sky.
</metaphor>",Her anger was a storm cloud darkening the sky.
220,220,220,220,220,/data/ajaunarena/our_dataset/images1056_1.jpg,Love is a scenic route worth taking.,"<metaphor>
A journey through thorns to a blooming garden.
</metaphor>",A journey through thorns to a blooming garden.
221,221,221,221,221,/data/ajaunarena/our_dataset/images1571_0.jpg,Her duties pushed against her like a strong headwind.,"<metaphor>
Her path was weighed down by stones of duty.
</metaphor>",Her path was weighed down by stones of duty.
222,222,222,222,222,/data/ajaunarena/our_dataset/images1172_1.jpg,Knowledge radiates from her like sunbeams.,"<metaphor>
She pours her wisdom like a flowing river.
</metaphor>",She pours her wisdom like a flowing river.
223,223,223,223,223,/data/ajaunarena/our_dataset/images362_1.jpg,His appetite for romance is that of a starved hyena.,"<metaphor>
He's a honeybee chasing nectar endlessly.
</metaphor>",He's a honeybee chasing nectar endlessly.
224,224,224,224,224,/data/ajaunarena/our_dataset/images880_1.jpg,Her emotional stability is a tightrope walker maintaining perfect balance.,"<metaphor>
She tends her emotional garden carefully.
</metaphor>",She tends her emotional garden carefully.
225,225,225,225,225,/data/ajaunarena/our_dataset/images838_0.jpg,These possessions are heavy clouds darkening my sky.,"<metaphor>
Obligations cloud my peaceful sky.
</metaphor>",Obligations cloud my peaceful sky.
226,226,226,226,226,/data/ajaunarena/our_dataset/images43_0.jpg,His intoxication was a crushing load on his mind.,"<metaphor>
Alcohol fogged his mental lens.
</metaphor>",Alcohol fogged his mental lens.
227,227,227,227,227,/data/ajaunarena/our_dataset/images1567_3.jpg,Their love story was written in asylum walls.,"<metaphor>
Their love danced like wildfire.
</metaphor>",Their love danced like wildfire.
228,228,228,228,228,/data/ajaunarena/our_dataset/images1716_2.jpg,The tunnel through darkness illuminated their metamorphosis.,"<metaphor>
She carved a new path from tough stone.</metaphor>",She carved a new path from tough stone.
229,229,229,229,229,/data/ajaunarena/our_dataset/images1094_1.jpg,Her theory was a perfectly seasoned argument.,"<metaphor>
Her theory is a sturdy大厦之柱.
</metaphor> 

Note: ""Her theory is a sturdy大厦之柱"" translates to ""Her theory is a sturdy pillar of a mansion,"" which conveys strength and balance in a concise manner. However, to adhere strictly to the 10-word limit and ensure clarity, a more fitting and concise metaphor would be:

<metaphor>
Her theory is a well-built fortress.
</metaphor>",Her theory is a well-built fortress.
230,230,230,230,230,/data/ajaunarena/our_dataset/images1055_2.jpg,Their love found shelter in life's storms.,"<metaphor>
A safe harbor in stormy seas.
</metaphor>",A safe harbor in stormy seas.
231,231,231,231,231,/data/ajaunarena/our_dataset/images331_3.jpg,"Memories are stored in mental hard drives, filed away in precise locations.","<metaphor>
Brain weaves memories into a cohesive tapestry.
</metaphor>",Brain weaves memories into a cohesive tapestry.
232,232,232,232,232,/data/ajaunarena/our_dataset/images96_3.jpg,He deployed his vocabulary with sniper-like precision.,"<metaphor>
He painted his message with precise strokes.
</metaphor>",He painted his message with precise strokes.
233,233,233,233,233,/data/ajaunarena/our_dataset/images1195_0.jpg,My inner council of advisors debates each choice.,"<metaphor>
My mind is a council of inner advisors.
</metaphor>",My mind is a council of inner advisors.
234,234,234,234,234,/data/ajaunarena/our_dataset/images1833_3.jpg,The fog of this problem obscures our path forward.,<metaphor>A fog enshrouds the clear path ahead.</metaphor>,A fog enshrouds the clear path ahead.
235,235,235,235,235,/data/ajaunarena/our_dataset/images1313_0.jpg,Love's warmth melted her frozen heart.,"<metaphor>
Love melted her emotional ice.  
</metaphor>",Love melted her emotional ice.
236,236,236,236,236,/data/ajaunarena/our_dataset/images115_2.jpg,Night's marble columns rose from the earth.,"<metaphor>
Darkness climbed like a tangible wall.
</metaphor>",Darkness climbed like a tangible wall.
237,237,237,237,237,/data/ajaunarena/our_dataset/images1704_3.jpg,Cultural traditions are society's DNA.,<metaphor>Cultural traditions are the soul of a society.</metaphor>,Cultural traditions are the soul of a society.
238,238,238,238,238,/data/ajaunarena/our_dataset/images225_2.jpg,We're picking the lock of uncertainty.,"<metaphor>
We unravel complexities thread by thread.
</metaphor>",We unravel complexities thread by thread.
239,239,239,239,239,/data/ajaunarena/our_dataset/images23_1.jpg,Vaccines are our strategic defense shield against disease.,<metaphor>Vaccines arm the body against invaders.</metaphor>,Vaccines arm the body against invaders.
240,240,240,240,240,/data/ajaunarena/our_dataset/images114_2.jpg,The darkness was a granite fortress surrounding us.,"<metaphor>
Night swallowed us whole, blocking all light.
</metaphor>","Night swallowed us whole, blocking all light."
241,241,241,241,241,/data/ajaunarena/our_dataset/images693_2.jpg,Here is the root of reality's tree.,"<metaphor>
Current moment is soil for tomorrow's tree.
</metaphor>",Current moment is soil for tomorrow's tree.
242,242,242,242,242,/data/ajaunarena/our_dataset/images1250_2.jpg,Her rage was a blinding flash of lightning.,"<metaphor>
Anger clouded her thoughts like a storm.
</metaphor>",Anger clouded her thoughts like a storm.
243,243,243,243,243,/data/ajaunarena/our_dataset/images1483_3.jpg,Time is a relentless wave rolling toward the shore of our present.,"<metaphor>
Time marches like an unyielding soldier.
</metaphor>",Time marches like an unyielding soldier.
244,244,244,244,244,/data/ajaunarena/our_dataset/images366_0.jpg,His romantic drive is like a rabbit in spring.,"<metaphor>
He's a honeybee chasing flowers constantly.
</metaphor>",He's a honeybee chasing flowers constantly.
245,245,245,245,245,/data/ajaunarena/our_dataset/images1165_2.jpg,The rival theories played a high-stakes game of intellectual chess.,"<metaphor>
Factions danced on the chessboard of academia.
</metaphor>",Factions danced on the chessboard of academia.
246,246,246,246,246,/data/ajaunarena/our_dataset/images1593_3.jpg,"Like mirrors, opportunities reflect what you present to them.","<metaphor>
Seizing chances paints a future with effort's hues.
</metaphor>",Seizing chances paints a future with effort's hues.
247,247,247,247,247,/data/ajaunarena/our_dataset/images581_2.jpg,She hungrily consumed new experiences.,"<metaphor>
She dove headfirst into未知领域.
</metaphor>",She dove headfirst into未知领域.
248,248,248,248,248,/data/ajaunarena/our_dataset/images446_1.jpg,Existence is a compass pointing toward countless destinations.,"<metaphor>
Life is a map with guiding stars and paths.
</metaphor>",Life is a map with guiding stars and paths.
249,249,249,249,249,/data/ajaunarena/our_dataset/images1674_3.jpg,His values were refined like precious metals.,"<metaphor>
His morals are a pure crystal untouched by dirt.
</metaphor>",His morals are a pure crystal untouched by dirt.
250,250,250,250,250,/data/ajaunarena/our_dataset/images667_1.jpg,The morning hours are a basket already filled with routine tasks.,"<metaphor>
Morning is fate's schedule for duties.
</metaphor>",Morning is fate's schedule for duties.
251,251,251,251,251,/data/ajaunarena/our_dataset/images1424_1.jpg,Their relationship descended into the abyss.,"<metaphor>
Their love turned into shattered glass.
</metaphor>",Their love turned into shattered glass.
252,252,252,252,252,/data/ajaunarena/our_dataset/images787_3.jpg,The pendulum of force swings between action and reaction.,"<metaphor>
Every push meets a pull, balance's dance.
</metaphor>","Every push meets a pull, balance's dance."
253,253,253,253,253,/data/ajaunarena/our_dataset/images1917_1.jpg,Ancient paths intersect with newly carved routes.,"<metaphor>
Traditional paths cross new horizons.
</metaphor>",Traditional paths cross new horizons.
254,254,254,254,254,/data/ajaunarena/our_dataset/images1245_2.jpg,Rays of sunshine flowed between the clouds like liquid gold.,<metaphor>Bright beams danced through cloud gaps.</metaphor>,Bright beams danced through cloud gaps.
255,255,255,255,255,/data/ajaunarena/our_dataset/images63_1.jpg,Our deadlines are colliding with each other.,"<metaphor>
Traffic jams of priorities in my calendar.
</metaphor>",Traffic jams of priorities in my calendar.
256,256,256,256,256,/data/ajaunarena/our_dataset/images911_1.jpg,The solution finally made its way here.,"<metaphor>
Water slowly carves through stone.
</metaphor>",Water slowly carves through stone.
257,257,257,257,257,/data/ajaunarena/our_dataset/images1883_1.jpg,His gaming habit is a potent drug that's taken over his life.,"<metaphor>
Gaming became his never-ending treadmill.</metaphor>",Gaming became his never-ending treadmill.
258,258,258,258,258,/data/ajaunarena/our_dataset/images979_2.jpg,His happiness rose like a mighty skyscraper.,"<metaphor>
His joy climbed to towering heights.
</metaphor>",His joy climbed to towering heights.
259,259,259,259,259,/data/ajaunarena/our_dataset/images1462_2.jpg,Her mind stockpiles ideas like a squirrel hoarding nuts for winter.,"<metaphor>
She stores ideas like a bee gathers honey.
</metaphor>",She stores ideas like a bee gathers honey.
260,260,260,260,260,/data/ajaunarena/our_dataset/images78_3.jpg,Causes and effects are handcuffed together by time.,"<metaphor>
Every seed sown bears a lasting fruit.
</metaphor>",Every seed sown bears a lasting fruit.
261,261,261,261,261,/data/ajaunarena/our_dataset/images762_2.jpg,The void in his heart bled continuously.,<metaphor>Avoidance is a hollow tooth.</metaphor>,Avoidance is a hollow tooth.
262,262,262,262,262,/data/ajaunarena/our_dataset/images1556_1.jpg,The transparent containers revealed every obligation within.,"<metaphor>
Their duties hung on a transparent thread.
</metaphor>",Their duties hung on a transparent thread.
263,263,263,263,263,/data/ajaunarena/our_dataset/images849_1.jpg,"Some people are like solar-powered batteries, drawing strength from nature.","<metaphor>
Nature's embrace recharges the soul.
</metaphor>",Nature's embrace recharges the soul.
264,264,264,264,264,/data/ajaunarena/our_dataset/images601_1.jpg,He lost his footing in the midst of crisis.,"<metaphor>
He cracked under pressure like a dry stick.
</metaphor>",He cracked under pressure like a dry stick.
265,265,265,265,265,/data/ajaunarena/our_dataset/images1317_1.jpg,His enthusiasm was a flame that ignited the whole team.,"<metaphor>
His spark ignited the team's fire.
</metaphor>",His spark ignited the team's fire.
266,266,266,266,266,/data/ajaunarena/our_dataset/images1581_2.jpg,Our sight is a box with transparent walls.,"<metaphor>
Life's horizon sets limits on our view.
</metaphor>",Life's horizon sets limits on our view.
267,267,267,267,267,/data/ajaunarena/our_dataset/images827_0.jpg,The checkered flag waves for all who persist.,"<metaphor>
Pencil marks grow into signatures over time.
</metaphor>",Pencil marks grow into signatures over time.
268,268,268,268,268,/data/ajaunarena/our_dataset/images1699_2.jpg,The theory's foundation has developed dangerous cracks.,"<metaphor>
Core foundations crumbled beneath scrutiny.
</metaphor>",Core foundations crumbled beneath scrutiny.
269,269,269,269,269,/data/ajaunarena/our_dataset/images900_2.jpg,His anger was a boiling kettle ready to explode.,"<metaphor>
His anger boiled over like boiling water.
</metaphor>",His anger boiled over like boiling water.
270,270,270,270,270,/data/ajaunarena/our_dataset/images259_1.jpg,"Their attraction was a long-range missile, spanning continents.","<metaphor>
Their connection burned bright, unfazed by miles.
</metaphor>","Their connection burned bright, unfazed by miles."
271,271,271,271,271,/data/ajaunarena/our_dataset/images1130_1.jpg,Hope is a beacon in the darkness.,<metaphor>Hope is a lighthouse in the storm.</metaphor>,Hope is a lighthouse in the storm.
272,272,272,272,272,/data/ajaunarena/our_dataset/images363_0.jpg,She flutters from partner to partner like a restless butterfly.,"<metaphor>
She dances from flame to flame, never settling.
</metaphor>","She dances from flame to flame, never settling."
273,273,273,273,273,/data/ajaunarena/our_dataset/images1169_0.jpg,The winning theory took home the gold medal of peer acceptance.,"<metaphor>
It blossomed into the academia's heart.</metaphor>",It blossomed into the academia's heart.
274,274,274,274,274,/data/ajaunarena/our_dataset/images1372_2.jpg,The cold grip of fear froze her thoughts in place.,"<metaphor>
Fear clouded her judgment like fog.
</metaphor>",Fear clouded her judgment like fog.
275,275,275,275,275,/data/ajaunarena/our_dataset/images1440_2.jpg,Her lust burned like a raging inferno.,"<metaphor>
Her desire burned like a wildfire.
</metaphor>",Her desire burned like a wildfire.
276,276,276,276,276,/data/ajaunarena/our_dataset/images921_2.jpg,This problem is a Gordian knot of complications.,<metaphor>A Gordian knot too tangled for usual hands.</metaphor>,A Gordian knot too tangled for usual hands.
277,277,277,277,277,/data/ajaunarena/our_dataset/images973_3.jpg,His elation climbed to the summit of bliss.,<metaphor>He climbed to the peak of joy.</metaphor>,He climbed to the peak of joy.
278,278,278,278,278,/data/ajaunarena/our_dataset/images1244_0.jpg,The dawn tide washed over the sleeping city.,"<metaphor>
Daybreak painted the city in gentle hues.
</metaphor>",Daybreak painted the city in gentle hues.
279,279,279,279,279,/data/ajaunarena/our_dataset/images1190_3.jpg,The committee members in my mind debate each decision.,"<metaphor>
My mind is a orchestra of personalities.
</metaphor>",My mind is a orchestra of personalities.
280,280,280,280,280,/data/ajaunarena/our_dataset/images1190_3.jpg,The committee members in my mind debate each decision.,"<metaphor>
My mind is a orchestra of personalities.
</metaphor>",My mind is a orchestra of personalities.
281,281,281,281,281,/data/ajaunarena/our_dataset/images1888_0.jpg,She's hooked on the high of constant productivity.,"<metaphor>
She's a perpetually winding clock, never still.
</metaphor>","She's a perpetually winding clock, never still."
