,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image_path,true_metaphor,predicted_metaphor,extracted_metaphor
143,143,143,143,143,/data/ajaunarena/our_dataset/images/1466_3.jpg,The team's creativity flows like an endless river of resources.,<metaphor>the team's ideas flow like a river without dams.</metaphor>,the team's ideas flow like a river without dams.
144,144,144,144,144,/data/ajaunarena/our_dataset/images/976_3.jpg,Her euphoria ascended like a morning sun.,<metaphor>her smile blossomed like a sunflower.</metaphor>,her smile blossomed like a sunflower.
145,145,145,145,145,/data/ajaunarena/our_dataset/images/1324_2.jpg,She inherits qualities like family heirlooms.,<metaphor>her traits are her family's legacy.</metaphor>,her traits are her family's legacy.
146,146,146,146,146,/data/ajaunarena/our_dataset/images/1160_1.jpg,"The scholars entered the intellectual arena, ready for a fierce theoretical battle.",<metaphor>the scholars debated their theories like rival chefs in a culinary competition.</metaphor>,the scholars debated their theories like rival chefs in a culinary competition.
147,147,147,147,147,/data/ajaunarena/our_dataset/images/1041_2.jpg,The mind's reception desk filters incoming experiences.,<metaphor>the brain filters light into consciousness.</metaphor>,the brain filters light into consciousness.
148,148,148,148,148,/data/ajaunarena/our_dataset/images/1881_0.jpg,His addiction to checking social media is a daily dose he can't skip.,<metaphor>he rituals his way through social media.</metaphor>,he rituals his way through social media.
149,149,149,149,149,/data/ajaunarena/our_dataset/images/409_0.jpg,The river of his potential carries his developing skills.,<metaphor>he blossomed naturally like a flower in spring.</metaphor>,he blossomed naturally like a flower in spring.
150,150,150,150,150,/data/ajaunarena/our_dataset/images/1915_1.jpg,Every cleared path leads to a garden of possibilities.,<metaphor>each step forward opens doors to endless possibilities.</metaphor>,each step forward opens doors to endless possibilities.
151,151,151,151,151,/data/ajaunarena/our_dataset/images/1314_2.jpg,His temper was a pressure cooker about to explode.,<metaphor>his anger swelled like a boiling kettle.</metaphor>,his anger swelled like a boiling kettle.
152,152,152,152,152,/data/ajaunarena/our_dataset/images/1657_3.jpg,She scaled the peaks of logical reasoning.,<metaphor>she navigated her way through complex logic puzzles.</metaphor>,she navigated her way through complex logic puzzles.
153,153,153,153,153,/data/ajaunarena/our_dataset/images/1595_2.jpg,Each opportunity is a compass pointing to different destinations.,<metaphor>choices shape our destiny like threads weave a tapestry.</metaphor>,choices shape our destiny like threads weave a tapestry.
154,154,154,154,154,/data/ajaunarena/our_dataset/images/224_3.jpg,This challenge is a combination safe testing our patience.,<metaphor>he solved the puzzle piece by piece.</metaphor>,he solved the puzzle piece by piece.
155,155,155,155,155,/data/ajaunarena/our_dataset/images/1397_1.jpg,"Ideas, like children, need guidance but not control.",<metaphor>ideas sail with purpose yet drift freely.</metaphor>,ideas sail with purpose yet drift freely.
156,156,156,156,156,/data/ajaunarena/our_dataset/images/480_2.jpg,Time is a relentless shapeshifter.,"<metaphor>time erodes the past, shaping the future.</metaphor>","time erodes the past, shaping the future."
157,157,157,157,157,/data/ajaunarena/our_dataset/images/777_1.jpg,"The chase of time knows no rest, no mercy.","<metaphor>time's river flows past, indifferent to all.</metaphor>","time's river flows past, indifferent to all."
158,158,158,158,158,/data/ajaunarena/our_dataset/images/754_0.jpg,The theory evolved to adapt to new evidence.,<metaphor>the theory evolved with the flow of new data.</metaphor>,the theory evolved with the flow of new data.
159,159,159,159,159,/data/ajaunarena/our_dataset/images/681_3.jpg,Her wit was a bandage for their wounded spirits.,<metaphor>laughter is the balm for broken hearts.</metaphor>,laughter is the balm for broken hearts.
160,160,160,160,160,/data/ajaunarena/our_dataset/images/1101_1.jpg,Each creation illuminates like a beacon in darkness.,<metaphor>her designs captivated everyone's gaze.</metaphor>,her designs captivated everyone's gaze.
161,161,161,161,161,/data/ajaunarena/our_dataset/images/1291_1.jpg,Joy is an upward force that lifts the spirit skyward.,<metaphor>her smile lifted her spirits like sunlight.</metaphor>,her smile lifted her spirits like sunlight.
162,162,162,162,162,/data/ajaunarena/our_dataset/images/1125_0.jpg,Life's challenges are like sorting through mixed storage bins.,<metaphor>organizing chaos into a structured plan.</metaphor>,organizing chaos into a structured plan.
163,163,163,163,163,/data/ajaunarena/our_dataset/images/375_1.jpg,Market pressures are creating a turbulent atmosphere.,"<metaphor>the storm clouds gather, threatening the market's calm.</metaphor>","the storm clouds gather, threatening the market's calm."
164,164,164,164,164,/data/ajaunarena/our_dataset/images/1183_2.jpg,Properties are magnetic forces attracting investment.,<metaphor>properties attract capital like magnets.</metaphor>,properties attract capital like magnets.
165,165,165,165,165,/data/ajaunarena/our_dataset/images/1707_3.jpg,Environmental pollution is a cancer growing in society's organs.,<metaphor>erosion of trust leaves society's foundation unstable.</metaphor>,erosion of trust leaves society's foundation unstable.
166,166,166,166,166,/data/ajaunarena/our_dataset/images/21_1.jpg,Antibiotics are the heavy artillery in our battle against infection.,<metaphor>antibiotics swiftly vanquish bacterial foes.</metaphor>,antibiotics swiftly vanquish bacterial foes.
167,167,167,167,167,/data/ajaunarena/our_dataset/images/959_0.jpg,They breathed the same emotional air.,<metaphor>their hearts beat as one.</metaphor>,their hearts beat as one.
168,168,168,168,168,/data/ajaunarena/our_dataset/images/1499_2.jpg,Their compliance grip was beginning to slip.,"<metaphor>she weakened her compliance, like a rope losing its tension.</metaphor>","she weakened her compliance, like a rope losing its tension."
169,169,169,169,169,/data/ajaunarena/our_dataset/images/1933_0.jpg,Our love is a delicate porcelain that must be handled with care.,<metaphor>he tended to their bond like a gardener to a delicate flower.</metaphor>,he tended to their bond like a gardener to a delicate flower.
170,170,170,170,170,/data/ajaunarena/our_dataset/images/1013_0.jpg,The knowledge sits firmly in his palm.,<metaphor>he owns the information like a master of his domain.</metaphor>,he owns the information like a master of his domain.
171,171,171,171,171,/data/ajaunarena/our_dataset/images/666_3.jpg,Each minute is a drop in the bucket of existence.,<metaphor>every second counts in the race of life.</metaphor>,every second counts in the race of life.
172,172,172,172,172,/data/ajaunarena/our_dataset/images/1189_2.jpg,Properties are resonant frequencies of market dynamics.,<metaphor>the house danced with the market's rhythm.</metaphor>,the house danced with the market's rhythm.
173,173,173,173,173,/data/ajaunarena/our_dataset/images/927_2.jpg,The solution lies in the heart of the tangle.,<metaphor>the solution lies in the heart of the puzzle.</metaphor>,the solution lies in the heart of the puzzle.
174,174,174,174,174,/data/ajaunarena/our_dataset/images/800_1.jpg,This mutual fund is a leaky piggy bank draining your savings.,<metaphor>the fund eats away at your gains like a slowly gnawing shark.</metaphor>,the fund eats away at your gains like a slowly gnawing shark.
175,175,175,175,175,/data/ajaunarena/our_dataset/images/817_1.jpg,Life weaves patterns in existence's tapestry.,<metaphor>choices weave destinies like threads in cloth.</metaphor>,choices weave destinies like threads in cloth.
176,176,176,176,176,/data/ajaunarena/our_dataset/images/1109_1.jpg,The ghost of inspiration materializes through creation.,<metaphor>painting turns abstract dreams into reality.</metaphor>,painting turns abstract dreams into reality.
177,177,177,177,177,/data/ajaunarena/our_dataset/images/1914_1.jpg,The morning sun illuminates new pathways each day.,"<metaphor>every day, new doors open for those who seek them.</metaphor>","every day, new doors open for those who seek them."
178,178,178,178,178,/data/ajaunarena/our_dataset/images/977_2.jpg,His bliss lifted him above the clouds.,<metaphor>his smile lit up like a beacon of pure bliss.</metaphor>,his smile lit up like a beacon of pure bliss.
179,179,179,179,179,/data/ajaunarena/our_dataset/images/1418_2.jpg,The tonic of laughter dissolved their tension.,<metaphor>the laughter bridged the gap between them.</metaphor>,the laughter bridged the gap between them.
180,180,180,180,180,/data/ajaunarena/our_dataset/images/442_3.jpg,Life is a worn book whose pages tell infinite stories.,<metaphor>life's canvas is painted with every memory.</metaphor>,life's canvas is painted with every memory.
181,181,181,181,181,/data/ajaunarena/our_dataset/images/1715_0.jpg,The stepping stones across the river guided their evolution.,<metaphor>each step forward was a small but significant leap.</metaphor>,each step forward was a small but significant leap.
182,182,182,182,182,/data/ajaunarena/our_dataset/images/1786_0.jpg,The city's streets teem with living energy.,"<metaphor>the city hums with life, never still.</metaphor>","the city hums with life, never still."
183,183,183,183,183,/data/ajaunarena/our_dataset/images/741_1.jpg,His joy soared like a bird taking flight.,<metaphor>he soared higher with each passing moment.</metaphor>,he soared higher with each passing moment.
184,184,184,184,184,/data/ajaunarena/our_dataset/images/171_3.jpg,He's walking through a minefield of emotions.,<metaphor>he's walking a tightrope over a chasm of danger.</metaphor>,he's walking a tightrope over a chasm of danger.
185,185,185,185,185,/data/ajaunarena/our_dataset/images/1469_3.jpg,The project's ideas are sustainable forests of innovation.,<metaphor>ideas flow like water in a river.</metaphor>,ideas flow like water in a river.
186,186,186,186,186,/data/ajaunarena/our_dataset/images/1752_3.jpg,The starving artist devoured every opportunity.,<metaphor>brushstrokes painted her path to success.</metaphor>,brushstrokes painted her path to success.
187,187,187,187,187,/data/ajaunarena/our_dataset/images/1185_1.jpg,Properties are crystalline structures of value.,<metaphor>blueprints define the building's destiny.</metaphor>,blueprints define the building's destiny.
188,188,188,188,188,/data/ajaunarena/our_dataset/images/1222_0.jpg,Life's belongings are chains that bind us to our commitments.,<metaphor>obligations bind us like chains.</metaphor>,obligations bind us like chains.
189,189,189,189,189,/data/ajaunarena/our_dataset/images/499_3.jpg,These difficulties bounce around like pinballs in a machine.,"<metaphor>colors swirl, disrupting the calm.</metaphor>","colors swirl, disrupting the calm."
190,190,190,190,190,/data/ajaunarena/our_dataset/images/1703_0.jpg,Education is the backbone of society.,<metaphor>books are the scaffolding of societal growth.</metaphor>,books are the scaffolding of societal growth.
191,191,191,191,191,/data/ajaunarena/our_dataset/images/972_2.jpg,Her happiness took flight like a released balloon.,<metaphor>her smile blossomed like a sunflower.</metaphor>,her smile blossomed like a sunflower.
192,192,192,192,192,/data/ajaunarena/our_dataset/images/835_0.jpg,These possessions are thorny vines that entangle me.,<metaphor>her obligations weigh her down like a heavy load.</metaphor>,her obligations weigh her down like a heavy load.
193,193,193,193,193,/data/ajaunarena/our_dataset/images/64_1.jpg,The schedule is rolling downhill like a snowball.,"<metaphor>the stack grows taller, threatening to topple.</metaphor>","the stack grows taller, threatening to topple."
194,194,194,194,194,/data/ajaunarena/our_dataset/images/1299_3.jpg,Contentment is a stabilizing force maintaining emotional equilibrium.,<metaphor>contentment anchors steady emotions like a calm sea.</metaphor>,contentment anchors steady emotions like a calm sea.
195,195,195,195,195,/data/ajaunarena/our_dataset/images/41_1.jpg,He carried his drunkenness like a heavy backpack.,<metaphor>the glass weighed down his resolve.</metaphor>,the glass weighed down his resolve.
196,196,196,196,196,/data/ajaunarena/our_dataset/images/956_1.jpg,Their hearts beat within arm's reach.,"<metaphor>their hands intertwined, hearts entwined.</metaphor>","their hands intertwined, hearts entwined."
197,197,197,197,197,/data/ajaunarena/our_dataset/images/860_2.jpg,Her happiness was a sunny beach at midday.,<metaphor>her smile lit up like a beacon of joy.</metaphor>,her smile lit up like a beacon of joy.
198,198,198,198,198,/data/ajaunarena/our_dataset/images/847_3.jpg,His positive energy creates a charging station for others.,"<metaphor>his smile is the sun's rays, brightening everyone's day.</metaphor>","his smile is the sun's rays, brightening everyone's day."
199,199,199,199,199,/data/ajaunarena/our_dataset/images/831_0.jpg,Each new possession adds another weight to my shoulders.,<metaphor>adding more weights to a scale.</metaphor>,adding more weights to a scale.
200,200,200,200,200,/data/ajaunarena/our_dataset/images/1447_1.jpg,The heat of their attraction melted all resistance.,<metaphor>their hearts danced past all doubts.</metaphor>,their hearts danced past all doubts.
201,201,201,201,201,/data/ajaunarena/our_dataset/images/364_2.jpg,He's a territorial tomcat marking his domain.,"<metaphor>he navigates through a maze of suitors, avoiding traps.</metaphor>","he navigates through a maze of suitors, avoiding traps."
202,202,202,202,202,/data/ajaunarena/our_dataset/images/1930_3.jpg,"She is my most treasured possession, kept safe in the vault of my heart.",<metaphor>i guard her like a treasure chest.</metaphor>,i guard her like a treasure chest.
203,203,203,203,203,/data/ajaunarena/our_dataset/images/99_3.jpg,He stockpiled powerful phrases for the confrontation.,<metaphor>he crafted his words like a painter prepares his palette.</metaphor>,he crafted his words like a painter prepares his palette.
204,204,204,204,204,/data/ajaunarena/our_dataset/images/1869_3.jpg,She danced her way to a breakthrough.,<metaphor>she scaled the ladder of success with a joyful leap.</metaphor>,she scaled the ladder of success with a joyful leap.
205,205,205,205,205,/data/ajaunarena/our_dataset/images/1482_3.jpg,Each moment is an arrow flying straight for our hearts.,"<metaphor>time whispers, ""i am coming."" </metaphor>","time whispers, ""i am coming."""
206,206,206,206,206,/data/ajaunarena/our_dataset/images/1897_2.jpg,Their leadership navigated the team through challenges.,<metaphor>the leader steered the ship through turbulent waters.</metaphor>,the leader steered the ship through turbulent waters.
207,207,207,207,207,/data/ajaunarena/our_dataset/images/177_3.jpg,He's trapped in a cage of abuse.,<metaphor>he's trapped in a cycle of endless harm.</metaphor>,he's trapped in a cycle of endless harm.
208,208,208,208,208,/data/ajaunarena/our_dataset/images/1754_1.jpg,She was famished for affection.,<metaphor>her heart yearned for a warm embrace.</metaphor>,her heart yearned for a warm embrace.
209,209,209,209,209,/data/ajaunarena/our_dataset/images/1062_2.jpg,They tossed around ideas during the brainstorming session.,"<metaphor>the team brainstormed, illuminating new paths.</metaphor>","the team brainstormed, illuminating new paths."
210,210,210,210,210,/data/ajaunarena/our_dataset/images/1701_2.jpg,The heart of society pumps life into its communities.,<metaphor>the temple nourishes the community's spirit.</metaphor>,the temple nourishes the community's spirit.
211,211,211,211,211,/data/ajaunarena/our_dataset/images/111_2.jpg,Night crystallized around us like black ice.,<metaphor>the shadow claimed its territory swiftly.</metaphor>,the shadow claimed its territory swiftly.
212,212,212,212,212,/data/ajaunarena/our_dataset/images/1247_2.jpg,Light seeped through the forest canopy like morning dew.,<metaphor>sunlight whispered through the leaves.</metaphor>,sunlight whispered through the leaves.
213,213,213,213,213,/data/ajaunarena/our_dataset/images/1749_2.jpg,This flesh cabinet stores the treasures of my being.,<metaphor>the body cradles our memories like a precious treasure chest.</metaphor>,the body cradles our memories like a precious treasure chest.
214,214,214,214,214,/data/ajaunarena/our_dataset/images/1339_3.jpg,The final picture might not match what was on the box of expectations.,<metaphor>science reveals paths not predicted.</metaphor>,science reveals paths not predicted.
215,215,215,215,215,/data/ajaunarena/our_dataset/images/1312_0.jpg,The flames of jealousy scorched their relationship.,<metaphor>envy's shadow darkened their path.</metaphor>,envy's shadow darkened their path.
216,216,216,216,216,/data/ajaunarena/our_dataset/images/403_0.jpg,The wellspring of knowledge flows through his mind.,"<metaphor>his mind is a compass, always pointing towards knowledge.</metaphor>","his mind is a compass, always pointing towards knowledge."
217,217,217,217,217,/data/ajaunarena/our_dataset/images/804_0.jpg,His cryptocurrency wallet is a glass jar showing every crack.,<metaphor>his portfolio is a mirror reflecting his financial fears.</metaphor>,his portfolio is a mirror reflecting his financial fears.
218,218,218,218,218,/data/ajaunarena/our_dataset/images/950_3.jpg,Their hearts beat closer with each passing day.,<metaphor>their bond deepened like layers of paint.</metaphor>,their bond deepened like layers of paint.
219,219,219,219,219,/data/ajaunarena/our_dataset/images/1290_0.jpg,"Her anger was a gravitational pull, drawing everyone into its orbit.",<metaphor>her anger painted a dark canvas for all.</metaphor>,her anger painted a dark canvas for all.
220,220,220,220,220,/data/ajaunarena/our_dataset/images/1056_1.jpg,Love is a scenic route worth taking.,<metaphor>he found his heart's treasure amidst the chaos.</metaphor>,he found his heart's treasure amidst the chaos.
221,221,221,221,221,/data/ajaunarena/our_dataset/images/1571_0.jpg,Her duties pushed against her like a strong headwind.,<metaphor>she navigated through the tangled web of her responsibilities.</metaphor>,she navigated through the tangled web of her responsibilities.
222,222,222,222,222,/data/ajaunarena/our_dataset/images/1172_1.jpg,Knowledge radiates from her like sunbeams.,<metaphor>she illuminates the minds of those around her.</metaphor>,she illuminates the minds of those around her.
223,223,223,223,223,/data/ajaunarena/our_dataset/images/362_1.jpg,His appetite for romance is that of a starved hyena.,<metaphor>he craved the thrill like a hungry beast.</metaphor>,he craved the thrill like a hungry beast.
224,224,224,224,224,/data/ajaunarena/our_dataset/images/880_1.jpg,Her emotional stability is a tightrope walker maintaining perfect balance.,<metaphor>she navigates her emotions like a skilled sailor. </metaphor>,she navigates her emotions like a skilled sailor.
225,225,225,225,225,/data/ajaunarena/our_dataset/images/838_0.jpg,These possessions are heavy clouds darkening my sky.,<metaphor>shadows of duty obscure joy and tranquility.</metaphor>,shadows of duty obscure joy and tranquility.
226,226,226,226,226,/data/ajaunarena/our_dataset/images/43_0.jpg,His intoxication was a crushing load on his mind.,<metaphor>he drank himself into confusion.</metaphor>,he drank himself into confusion.
227,227,227,227,227,/data/ajaunarena/our_dataset/images/1567_3.jpg,Their love story was written in asylum walls.,<metaphor>the pendulum swung wildly between love and hate.</metaphor>,the pendulum swung wildly between love and hate.
228,228,228,228,228,/data/ajaunarena/our_dataset/images/1716_2.jpg,The tunnel through darkness illuminated their metamorphosis.,<metaphor>she navigated through stormy waters to find her calm.</metaphor>,she navigated through stormy waters to find her calm.
229,229,229,229,229,/data/ajaunarena/our_dataset/images/1094_1.jpg,Her theory was a perfectly seasoned argument.,<metaphor>her theory stood like a perfectly balanced chair.</metaphor>,her theory stood like a perfectly balanced chair.
230,230,230,230,230,/data/ajaunarena/our_dataset/images/1055_2.jpg,Their love found shelter in life's storms.,<metaphor>the calm waters cradled their troubled souls.</metaphor>,the calm waters cradled their troubled souls.
231,231,231,231,231,/data/ajaunarena/our_dataset/images/331_3.jpg,"Memories are stored in mental hard drives, filed away in precise locations.",<metaphor>the mind's filing cabinet.</metaphor>,the mind's filing cabinet.
232,232,232,232,232,/data/ajaunarena/our_dataset/images/96_3.jpg,He deployed his vocabulary with sniper-like precision.,<metaphor>he crafted his sentences like a master chef prepares a dish.</metaphor>,he crafted his sentences like a master chef prepares a dish.
233,233,233,233,233,/data/ajaunarena/our_dataset/images/1195_0.jpg,My inner council of advisors debates each choice.,<metaphor>each face reveals a different story within.</metaphor>,each face reveals a different story within.
234,234,234,234,234,/data/ajaunarena/our_dataset/images/1833_3.jpg,The fog of this problem obscures our path forward.,<metaphor>the puzzle pieces obscure the clear path forward.</metaphor>,the puzzle pieces obscure the clear path forward.
235,235,235,235,235,/data/ajaunarena/our_dataset/images/1313_0.jpg,Love's warmth melted her frozen heart.,<metaphor>her heart bloomed from closed petals.</metaphor>,her heart bloomed from closed petals.
236,236,236,236,236,/data/ajaunarena/our_dataset/images/115_2.jpg,Night's marble columns rose from the earth.,"<metaphor>the shadow cast a permanent, towering presence.</metaphor>","the shadow cast a permanent, towering presence."
237,237,237,237,237,/data/ajaunarena/our_dataset/images/1704_3.jpg,Cultural traditions are society's DNA.,<metaphor>culture's roots nourish societal identity.</metaphor>,culture's roots nourish societal identity.
238,238,238,238,238,/data/ajaunarena/our_dataset/images/225_2.jpg,We're picking the lock of uncertainty.,"<metaphor>layer by layer, we peel away the problem's complexity.</metaphor>","layer by layer, we peel away the problem's complexity."
239,239,239,239,239,/data/ajaunarena/our_dataset/images/23_1.jpg,Vaccines are our strategic defense shield against disease.,<metaphor>vaccines arm the body for future battles.</metaphor>,vaccines arm the body for future battles.
240,240,240,240,240,/data/ajaunarena/our_dataset/images/114_2.jpg,The darkness was a granite fortress surrounding us.,"<metaphor>the shadow swallowed the light, leaving no escape.</metaphor>","the shadow swallowed the light, leaving no escape."
241,241,241,241,241,/data/ajaunarena/our_dataset/images/693_2.jpg,Here is the root of reality's tree.,<metaphor>the present moment is the cornerstone of life.</metaphor>,the present moment is the cornerstone of life.
242,242,242,242,242,/data/ajaunarena/our_dataset/images/1250_2.jpg,Her rage was a blinding flash of lightning.,<metaphor>her rage clouded her judgment like fog obscures vision.</metaphor>,her rage clouded her judgment like fog obscures vision.
243,243,243,243,243,/data/ajaunarena/our_dataset/images/1483_3.jpg,Time is a relentless wave rolling toward the shore of our present.,<metaphor>the clock ticks relentlessly towards us.</metaphor>,the clock ticks relentlessly towards us.
244,244,244,244,244,/data/ajaunarena/our_dataset/images/366_0.jpg,His romantic drive is like a rabbit in spring.,"<metaphor>he craved for more, always seeking new connections.</metaphor>","he craved for more, always seeking new connections."
245,245,245,245,245,/data/ajaunarena/our_dataset/images/1165_2.jpg,The rival theories played a high-stakes game of intellectual chess.,"<metaphor>theoretical titans clash, reshaping academia.</metaphor>","theoretical titans clash, reshaping academia."
246,246,246,246,246,/data/ajaunarena/our_dataset/images/1593_3.jpg,"Like mirrors, opportunities reflect what you present to them.",<metaphor>opportunities bloom under diligent care.</metaphor>,opportunities bloom under diligent care.
247,247,247,247,247,/data/ajaunarena/our_dataset/images/581_2.jpg,She hungrily consumed new experiences.,<metaphor>she dove headfirst into life's adventures.</metaphor>,she dove headfirst into life's adventures.
248,248,248,248,248,/data/ajaunarena/our_dataset/images/446_1.jpg,Existence is a compass pointing toward countless destinations.,<metaphor>life's compass points to endless possibilities.</metaphor>,life's compass points to endless possibilities.
249,249,249,249,249,/data/ajaunarena/our_dataset/images/1674_3.jpg,His values were refined like precious metals.,<metaphor>he built his integrity brick by honest brick.</metaphor>,he built his integrity brick by honest brick.
250,250,250,250,250,/data/ajaunarena/our_dataset/images/667_1.jpg,The morning hours are a basket already filled with routine tasks.,<metaphor>the dawn whispers its schedule.</metaphor>,the dawn whispers its schedule.
251,251,251,251,251,/data/ajaunarena/our_dataset/images/1424_1.jpg,Their relationship descended into the abyss.,<metaphor>the bridge collapsed under their weight.</metaphor>,the bridge collapsed under their weight.
252,252,252,252,252,/data/ajaunarena/our_dataset/images/787_3.jpg,The pendulum of force swings between action and reaction.,"<metaphor>opposites attract, balance the scales.</metaphor>","opposites attract, balance the scales."
253,253,253,253,253,/data/ajaunarena/our_dataset/images/1917_1.jpg,Ancient paths intersect with newly carved routes.,<metaphor>combining tradition with innovation opens new doors.</metaphor>,combining tradition with innovation opens new doors.
254,254,254,254,254,/data/ajaunarena/our_dataset/images/1245_2.jpg,Rays of sunshine flowed between the clouds like liquid gold.,<metaphor>sunlight danced through the clouds like a dancer's steps.</metaphor>,sunlight danced through the clouds like a dancer's steps.
255,255,255,255,255,/data/ajaunarena/our_dataset/images/63_1.jpg,Our deadlines are colliding with each other.,<metaphor>tasks jostle for their turn at the podium.</metaphor>,tasks jostle for their turn at the podium.
256,256,256,256,256,/data/ajaunarena/our_dataset/images/911_1.jpg,The solution finally made its way here.,<metaphor>she crafted her own solution from the chaos.</metaphor>,she crafted her own solution from the chaos.
257,257,257,257,257,/data/ajaunarena/our_dataset/images/1883_1.jpg,His gaming habit is a potent drug that's taken over his life.,<metaphor>he's trapped in a digital labyrinth.</metaphor>,he's trapped in a digital labyrinth.
258,258,258,258,258,/data/ajaunarena/our_dataset/images/979_2.jpg,His happiness rose like a mighty skyscraper.,<metaphor>he soared to heights of happiness.</metaphor>,he soared to heights of happiness.
259,259,259,259,259,/data/ajaunarena/our_dataset/images/1462_2.jpg,Her mind stockpiles ideas like a squirrel hoarding nuts for winter.,<metaphor>she gathers seeds for her future garden.</metaphor>,she gathers seeds for her future garden.
260,260,260,260,260,/data/ajaunarena/our_dataset/images/78_3.jpg,Causes and effects are handcuffed together by time.,<metaphor>time's arrow etches every action's consequence.</metaphor>,time's arrow etches every action's consequence.
261,261,261,261,261,/data/ajaunarena/our_dataset/images/762_2.jpg,The void in his heart bled continuously.,<metaphor>missing a key ingredient left the dessert unfinished.</metaphor>,missing a key ingredient left the dessert unfinished.
262,262,262,262,262,/data/ajaunarena/our_dataset/images/1556_1.jpg,The transparent containers revealed every obligation within.,<metaphor>each task was a clear marker on their path.</metaphor>,each task was a clear marker on their path.
263,263,263,263,263,/data/ajaunarena/our_dataset/images/849_1.jpg,"Some people are like solar-powered batteries, drawing strength from nature.",<metaphor>he found his strength in the embrace of nature.</metaphor>,he found his strength in the embrace of nature.
264,264,264,264,264,/data/ajaunarena/our_dataset/images/601_1.jpg,He lost his footing in the midst of crisis.,<metaphor>his emotions spiraled like a storm.</metaphor>,his emotions spiraled like a storm.
265,265,265,265,265,/data/ajaunarena/our_dataset/images/1317_1.jpg,His enthusiasm was a flame that ignited the whole team.,<metaphor>his energy lit up the room like a beacon.</metaphor>,his energy lit up the room like a beacon.
266,266,266,266,266,/data/ajaunarena/our_dataset/images/1581_2.jpg,Our sight is a box with transparent walls.,"<metaphor>boundaries frame our vision, shaping reality.</metaphor>","boundaries frame our vision, shaping reality."
267,267,267,267,267,/data/ajaunarena/our_dataset/images/827_0.jpg,The checkered flag waves for all who persist.,"<metaphor>she kept pushing, reaching her peak.</metaphor>","she kept pushing, reaching her peak."
268,268,268,268,268,/data/ajaunarena/our_dataset/images/1699_2.jpg,The theory's foundation has developed dangerous cracks.,<metaphor>the pillars of the theory crumbled under scrutiny.</metaphor>,the pillars of the theory crumbled under scrutiny.
269,269,269,269,269,/data/ajaunarena/our_dataset/images/900_2.jpg,His anger was a boiling kettle ready to explode.,<metaphor>his anger boiled over like a pot of boiling water.</metaphor>,his anger boiled over like a pot of boiling water.
270,270,270,270,270,/data/ajaunarena/our_dataset/images/259_1.jpg,"Their attraction was a long-range missile, spanning continents.",<metaphor>the distance couldn't cool their flames.</metaphor>,the distance couldn't cool their flames.
271,271,271,271,271,/data/ajaunarena/our_dataset/images/1130_1.jpg,Hope is a beacon in the darkness.,<metaphor>hope steers through turbulent seas.</metaphor>,hope steers through turbulent seas.
272,272,272,272,272,/data/ajaunarena/our_dataset/images/363_0.jpg,She flutters from partner to partner like a restless butterfly.,"<metaphor>she danced around her heart, never settling.</metaphor>","she danced around her heart, never settling."
273,273,273,273,273,/data/ajaunarena/our_dataset/images/1169_0.jpg,The winning theory took home the gold medal of peer acceptance.,"<metaphor>the theory took flight, soaring high.</metaphor>","the theory took flight, soaring high."
274,274,274,274,274,/data/ajaunarena/our_dataset/images/1372_2.jpg,The cold grip of fear froze her thoughts in place.,<metaphor>she was trapped in a web of fear.</metaphor>,she was trapped in a web of fear.
275,275,275,275,275,/data/ajaunarena/our_dataset/images/1440_2.jpg,Her lust burned like a raging inferno.,<metaphor>her passion burned like a vibrant flame.</metaphor>,her passion burned like a vibrant flame.
276,276,276,276,276,/data/ajaunarena/our_dataset/images/921_2.jpg,This problem is a Gordian knot of complications.,<metaphor>the puzzle defies all known solutions.</metaphor>,the puzzle defies all known solutions.
277,277,277,277,277,/data/ajaunarena/our_dataset/images/973_3.jpg,His elation climbed to the summit of bliss.,<metaphor>he soared to the peak of bliss.</metaphor>,he soared to the peak of bliss.
278,278,278,278,278,/data/ajaunarena/our_dataset/images/1244_0.jpg,The dawn tide washed over the sleeping city.,<metaphor>the dawn painted the city in soft hues.</metaphor>,the dawn painted the city in soft hues.
279,279,279,279,279,/data/ajaunarena/our_dataset/images/1190_3.jpg,The committee members in my mind debate each decision.,<metaphor>she balanced her thoughts like a seesaw.</metaphor>,she balanced her thoughts like a seesaw.
280,280,280,280,280,/data/ajaunarena/our_dataset/images/1190_3.jpg,The committee members in my mind debate each decision.,<metaphor>she balanced her thoughts like a seesaw.</metaphor>,she balanced her thoughts like a seesaw.
281,281,281,281,281,/data/ajaunarena/our_dataset/images/1888_0.jpg,She's hooked on the high of constant productivity.,<metaphor>she works herself into a frenzy.</metaphor>,she works herself into a frenzy.
282,282,282,282,282,/data/ajaunarena/our_dataset/images/594_3.jpg,Causal roots nourish the tree of logical reasoning.,<metaphor>logic flows like water from cause to effect.</metaphor>,logic flows like water from cause to effect.
283,283,283,283,283,/data/ajaunarena/our_dataset/images/1639_0.jpg,The meeting spiraled into chaos.,<metaphor>the conference table went from order to chaos.</metaphor>,the conference table went from order to chaos.
284,284,284,284,284,/data/ajaunarena/our_dataset/images/830_2.jpg,These possessions are chains that bind me.,<metaphor>burdened by chains of responsibility.</metaphor>,burdened by chains of responsibility.
