,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image_path,true_metaphor,predicted_metaphor,extracted_metaphor
139,139,139,139,139,/data/ajaunarena/our_dataset/images/1514_2.jpg,States are neighborhoods in liberty's city.,"<metaphor>
states weave a tapestry of freedom together.
</metaphor>",states weave a tapestry of freedom together.
140,140,140,140,140,/data/ajaunarena/our_dataset/images/48_1.jpg,His speech stumbled under the weight of whiskey.,"<metaphor>
whiskey clouded his speech like fog.
</metaphor>",whiskey clouded his speech like fog.
141,141,141,141,141,/data/ajaunarena/our_dataset/images/883_3.jpg,Her emotions maintain a perfect seesaw equilibrium.,"<metaphor>
balancing emotions like a tightrope walker.
</metaphor>",balancing emotions like a tightrope walker.
142,142,142,142,142,/data/ajaunarena/our_dataset/images/1586_1.jpg,The visual field is a basket catching moving objects.,"<metaphor>
our eyes follow the dance of light and shadow.
</metaphor>",our eyes follow the dance of light and shadow.
143,143,143,143,143,/data/ajaunarena/our_dataset/images/1466_3.jpg,The team's creativity flows like an endless river of resources.,"<metaphor>
the team's ideas flow like a river without bounds.
</metaphor>",the team's ideas flow like a river without bounds.
144,144,144,144,144,/data/ajaunarena/our_dataset/images/976_3.jpg,Her euphoria ascended like a morning sun.,"<metaphor>
her joy blossomed like a sunflower.
</metaphor>",her joy blossomed like a sunflower.
145,145,145,145,145,/data/ajaunarena/our_dataset/images/1324_2.jpg,She inherits qualities like family heirlooms.,"<metaphor>
her traits are her family's legacy.
</metaphor>",her traits are her family's legacy.
146,146,146,146,146,/data/ajaunarena/our_dataset/images/1160_1.jpg,"The scholars entered the intellectual arena, ready for a fierce theoretical battle.","<metaphor>
the scholars debated their theories like rival chefs in a culinary competition.
</metaphor>",the scholars debated their theories like rival chefs in a culinary competition.
147,147,147,147,147,/data/ajaunarena/our_dataset/images/1041_2.jpg,The mind's reception desk filters incoming experiences.,"<metaphor>
the brain filters light into consciousness.
</metaphor>",the brain filters light into consciousness.
148,148,148,148,148,/data/ajaunarena/our_dataset/images/1881_0.jpg,His addiction to checking social media is a daily dose he can't skip.,"<metaphor>
he's trapped in a cycle of compulsive online rituals.
</metaphor>",he's trapped in a cycle of compulsive online rituals.
149,149,149,149,149,/data/ajaunarena/our_dataset/images/409_0.jpg,The river of his potential carries his developing skills.,"<metaphor>
his growth is like a river, naturally flowing forward.
</metaphor>","his growth is like a river, naturally flowing forward."
150,150,150,150,150,/data/ajaunarena/our_dataset/images/1915_1.jpg,Every cleared path leads to a garden of possibilities.,"<metaphor>
each door opens more doors to success.
</metaphor>",each door opens more doors to success.
151,151,151,151,151,/data/ajaunarena/our_dataset/images/1314_2.jpg,His temper was a pressure cooker about to explode.,"<metaphor>
his anger boiled over like a pot of boiling water.
</metaphor>",his anger boiled over like a pot of boiling water.
152,152,152,152,152,/data/ajaunarena/our_dataset/images/1657_3.jpg,She scaled the peaks of logical reasoning.,"<metaphor>
she unlocked her mind's potential.
</metaphor>",she unlocked her mind's potential.
153,153,153,153,153,/data/ajaunarena/our_dataset/images/1595_2.jpg,Each opportunity is a compass pointing to different destinations.,"<metaphor>
life's crossroads lead to divergent paths.
</metaphor>",life's crossroads lead to divergent paths.
154,154,154,154,154,/data/ajaunarena/our_dataset/images/224_3.jpg,This challenge is a combination safe testing our patience.,"<metaphor>
solving this problem requires persistent effort and methodical thinking.
</metaphor>",solving this problem requires persistent effort and methodical thinking.
155,155,155,155,155,/data/ajaunarena/our_dataset/images/1397_1.jpg,"Ideas, like children, need guidance but not control.","<metaphor>
idea seeds grow under guidance yet bloom freely.
</metaphor>",idea seeds grow under guidance yet bloom freely.
156,156,156,156,156,/data/ajaunarena/our_dataset/images/480_2.jpg,Time is a relentless shapeshifter.,"<metaphor>
time weaves life's tapestry, transforming moments.
</metaphor>","time weaves life's tapestry, transforming moments."
157,157,157,157,157,/data/ajaunarena/our_dataset/images/777_1.jpg,"The chase of time knows no rest, no mercy.","<metaphor>
time marches on, indifferent to our dreams.
</metaphor>","time marches on, indifferent to our dreams."
158,158,158,158,158,/data/ajaunarena/our_dataset/images/754_0.jpg,The theory evolved to adapt to new evidence.,"<metaphor>
theory evolved to fit new data.</metaphor>",theory evolved to fit new data.
159,159,159,159,159,/data/ajaunarena/our_dataset/images/681_3.jpg,Her wit was a bandage for their wounded spirits.,"<metaphor>
her laughter was a balm for their souls.
</metaphor>",her laughter was a balm for their souls.
160,160,160,160,160,/data/ajaunarena/our_dataset/images/1101_1.jpg,Each creation illuminates like a beacon in darkness.,"<metaphor>
it's like a star shining brightly among the clouds.
</metaphor>",it's like a star shining brightly among the clouds.
161,161,161,161,161,/data/ajaunarena/our_dataset/images/1291_1.jpg,Joy is an upward force that lifts the spirit skyward.,"<metaphor>
happiness lifts the soul like a feather.
</metaphor>",happiness lifts the soul like a feather.
162,162,162,162,162,/data/ajaunarena/our_dataset/images/1125_0.jpg,Life's challenges are like sorting through mixed storage bins.,"<metaphor>
solving puzzles requires a methodical approach.
</metaphor>",solving puzzles requires a methodical approach.
163,163,163,163,163,/data/ajaunarena/our_dataset/images/375_1.jpg,Market pressures are creating a turbulent atmosphere.,"<metaphor>
market storm disrupts the calm waters.
</metaphor>",market storm disrupts the calm waters.
164,164,164,164,164,/data/ajaunarena/our_dataset/images/1183_2.jpg,Properties are magnetic forces attracting investment.,"<metaphor>
properties attract investors like magnets attract iron.
</metaphor>",properties attract investors like magnets attract iron.
165,165,165,165,165,/data/ajaunarena/our_dataset/images/1707_3.jpg,Environmental pollution is a cancer growing in society's organs.,"<metaphor>
erosion of social fabric by environmental neglect.
</metaphor>",erosion of social fabric by environmental neglect.
166,166,166,166,166,/data/ajaunarena/our_dataset/images/21_1.jpg,Antibiotics are the heavy artillery in our battle against infection.,"<metaphor>
antibiotics are the antibiotics of bacterial infections.
</metaphor>",antibiotics are the antibiotics of bacterial infections.
167,167,167,167,167,/data/ajaunarena/our_dataset/images/959_0.jpg,They breathed the same emotional air.,"<metaphor>
their hearts beat as one, intertwined.</metaphor>","their hearts beat as one, intertwined."
168,168,168,168,168,/data/ajaunarena/our_dataset/images/1499_2.jpg,Their compliance grip was beginning to slip.,"<metaphor>
they lost their grip on the safety net.
</metaphor>",they lost their grip on the safety net.
169,169,169,169,169,/data/ajaunarena/our_dataset/images/1933_0.jpg,Our love is a delicate porcelain that must be handled with care.,"<metaphor>
gentle care keeps the bond thriving.
</metaphor>",gentle care keeps the bond thriving.
170,170,170,170,170,/data/ajaunarena/our_dataset/images/1013_0.jpg,The knowledge sits firmly in his palm.,"<metaphor>
he owns the information like a king his kingdom.
</metaphor>",he owns the information like a king his kingdom.
171,171,171,171,171,/data/ajaunarena/our_dataset/images/666_3.jpg,Each minute is a drop in the bucket of existence.,"<metaphor>
each moment is a drop in the ocean of life.
</metaphor>",each moment is a drop in the ocean of life.
172,172,172,172,172,/data/ajaunarena/our_dataset/images/1189_2.jpg,Properties are resonant frequencies of market dynamics.,"<metaphor>
properties dance with market rhythms.
</metaphor>",properties dance with market rhythms.
173,173,173,173,173,/data/ajaunarena/our_dataset/images/927_2.jpg,The solution lies in the heart of the tangle.,"<metaphor>
the solution lies in the heart of the problem's complexity.
</metaphor>",the solution lies in the heart of the problem's complexity.
174,174,174,174,174,/data/ajaunarena/our_dataset/images/800_1.jpg,This mutual fund is a leaky piggy bank draining your savings.,"<metaphor>
high fees drain your investment like a leaky faucet.
</metaphor>",high fees drain your investment like a leaky faucet.
175,175,175,175,175,/data/ajaunarena/our_dataset/images/817_1.jpg,Life weaves patterns in existence's tapestry.,"<metaphor>
we weave our lives into intricate patterns.
</metaphor>",we weave our lives into intricate patterns.
176,176,176,176,176,/data/ajaunarena/our_dataset/images/1109_1.jpg,The ghost of inspiration materializes through creation.,"<metaphor>
inspiration turns into reality through creation.
</metaphor>",inspiration turns into reality through creation.
177,177,177,177,177,/data/ajaunarena/our_dataset/images/1914_1.jpg,The morning sun illuminates new pathways each day.,"<metaphor>
opportunities bloom like flowers in the morning mist.
</metaphor>",opportunities bloom like flowers in the morning mist.
178,178,178,178,178,/data/ajaunarena/our_dataset/images/977_2.jpg,His bliss lifted him above the clouds.,"<metaphor>
he felt like he was floating on pure bliss.
</metaphor>",he felt like he was floating on pure bliss.
179,179,179,179,179,/data/ajaunarena/our_dataset/images/1418_2.jpg,The tonic of laughter dissolved their tension.,"<metaphor>
humor melted away their stress like warm sunlight.
</metaphor>",humor melted away their stress like warm sunlight.
180,180,180,180,180,/data/ajaunarena/our_dataset/images/442_3.jpg,Life is a worn book whose pages tell infinite stories.,"<metaphor>
life is a tapestry woven from countless threads of experience.</metaphor>",life is a tapestry woven from countless threads of experience.
181,181,181,181,181,/data/ajaunarena/our_dataset/images/1715_0.jpg,The stepping stones across the river guided their evolution.,"<metaphor>
they climbed up the ladder of change step by step.
</metaphor>",they climbed up the ladder of change step by step.
182,182,182,182,182,/data/ajaunarena/our_dataset/images/1786_0.jpg,The city's streets teem with living energy.,"<metaphor>
the city's veins pulse with life.</metaphor>",the city's veins pulse with life.
183,183,183,183,183,/data/ajaunarena/our_dataset/images/741_1.jpg,His joy soared like a bird taking flight.,"<metaphor>
his joy soared like a bird taking flight.
</metaphor>",his joy soared like a bird taking flight.
184,184,184,184,184,/data/ajaunarena/our_dataset/images/171_3.jpg,He's walking through a minefield of emotions.,"<metaphor>
he's walking on eggshells every step he takes.
</metaphor>",he's walking on eggshells every step he takes.
185,185,185,185,185,/data/ajaunarena/our_dataset/images/1469_3.jpg,The project's ideas are sustainable forests of innovation.,"<metaphor>
idea fountain continuously flows with innovation.
</metaphor>",idea fountain continuously flows with innovation.
186,186,186,186,186,/data/ajaunarena/our_dataset/images/1752_3.jpg,The starving artist devoured every opportunity.,"<metaphor>
she painted her way to success.
</metaphor>",she painted her way to success.
187,187,187,187,187,/data/ajaunarena/our_dataset/images/1185_1.jpg,Properties are crystalline structures of value.,"<metaphor>
properties stand on solid foundations.
</metaphor>",properties stand on solid foundations.
188,188,188,188,188,/data/ajaunarena/our_dataset/images/1222_0.jpg,Life's belongings are chains that bind us to our commitments.,"<metaphor>
obligations bind us like chains.
</metaphor>",obligations bind us like chains.
189,189,189,189,189,/data/ajaunarena/our_dataset/images/499_3.jpg,These difficulties bounce around like pinballs in a machine.,"<metaphor>
problems scatter like wildflowers in a storm.
</metaphor>",problems scatter like wildflowers in a storm.
190,190,190,190,190,/data/ajaunarena/our_dataset/images/1703_0.jpg,Education is the backbone of society.,"<metaphor>
education builds the foundation of societal growth.
</metaphor>",education builds the foundation of societal growth.
191,191,191,191,191,/data/ajaunarena/our_dataset/images/972_2.jpg,Her happiness took flight like a released balloon.,"<metaphor>
her happiness bloomed unexpectedly.
</metaphor>",her happiness bloomed unexpectedly.
192,192,192,192,192,/data/ajaunarena/our_dataset/images/835_0.jpg,These possessions are thorny vines that entangle me.,"<metaphor>
obligations weigh me down like chains.
</metaphor>",obligations weigh me down like chains.
193,193,193,193,193,/data/ajaunarena/our_dataset/images/64_1.jpg,The schedule is rolling downhill like a snowball.,"<metaphor>
workload piles like mountains, overwhelming.
</metaphor>","workload piles like mountains, overwhelming."
194,194,194,194,194,/data/ajaunarena/our_dataset/images/1299_3.jpg,Contentment is a stabilizing force maintaining emotional equilibrium.,"<metaphor>
contentment anchors steady emotions.
</metaphor>",contentment anchors steady emotions.
195,195,195,195,195,/data/ajaunarena/our_dataset/images/41_1.jpg,He carried his drunkenness like a heavy backpack.,"<metaphor>
drunk was a heavy burden to carry.
</metaphor>",drunk was a heavy burden to carry.
196,196,196,196,196,/data/ajaunarena/our_dataset/images/956_1.jpg,Their hearts beat within arm's reach.,"<metaphor>
their hearts were woven into one thread.</metaphor>",their hearts were woven into one thread.
197,197,197,197,197,/data/ajaunarena/our_dataset/images/860_2.jpg,Her happiness was a sunny beach at midday.,"<metaphor>
her smile lit up like a warm fire.
</metaphor>",her smile lit up like a warm fire.
198,198,198,198,198,/data/ajaunarena/our_dataset/images/847_3.jpg,His positive energy creates a charging station for others.,"<metaphor>
his optimism lights up others like a beacon.
</metaphor>",his optimism lights up others like a beacon.
199,199,199,199,199,/data/ajaunarena/our_dataset/images/831_0.jpg,Each new possession adds another weight to my shoulders.,"<metaphor>
each new task adds weight to my shoulders.
</metaphor>",each new task adds weight to my shoulders.
200,200,200,200,200,/data/ajaunarena/our_dataset/images/1447_1.jpg,The heat of their attraction melted all resistance.,"<metaphor>
their hearts melted, bridging the gap.
</metaphor>","their hearts melted, bridging the gap."
201,201,201,201,201,/data/ajaunarena/our_dataset/images/364_2.jpg,He's a territorial tomcat marking his domain.,"<metaphor>
he's a predator stalking his prey.
</metaphor>",he's a predator stalking his prey.
202,202,202,202,202,/data/ajaunarena/our_dataset/images/1930_3.jpg,"She is my most treasured possession, kept safe in the vault of my heart.","<metaphor>
i am her shield, protecting her heart.
</metaphor>","i am her shield, protecting her heart."
203,203,203,203,203,/data/ajaunarena/our_dataset/images/99_3.jpg,He stockpiled powerful phrases for the confrontation.,"<metaphor>
he crafted his words like a master craftsman.
</metaphor>",he crafted his words like a master craftsman.
204,204,204,204,204,/data/ajaunarena/our_dataset/images/1869_3.jpg,She danced her way to a breakthrough.,"<metaphor>
she climbed her way to success.
</metaphor>",she climbed her way to success.
205,205,205,205,205,/data/ajaunarena/our_dataset/images/1482_3.jpg,Each moment is an arrow flying straight for our hearts.,"<metaphor>
time marches relentlessly towards us.
</metaphor>",time marches relentlessly towards us.
206,206,206,206,206,/data/ajaunarena/our_dataset/images/1897_2.jpg,Their leadership navigated the team through challenges.,"<metaphor>
their leadership guided the team through troubled waters.
</metaphor>",their leadership guided the team through troubled waters.
207,207,207,207,207,/data/ajaunarena/our_dataset/images/177_3.jpg,He's trapped in a cage of abuse.,"<metaphor>
he's trapped in a cycle of pain with no exit.
</metaphor>",he's trapped in a cycle of pain with no exit.
208,208,208,208,208,/data/ajaunarena/our_dataset/images/1754_1.jpg,She was famished for affection.,"<metaphor>
her heart yearned for a warm embrace.
</metaphor>",her heart yearned for a warm embrace.
209,209,209,209,209,/data/ajaunarena/our_dataset/images/1062_2.jpg,They tossed around ideas during the brainstorming session.,"<metaphor>
idea seeds sprouted in fertile minds.
</metaphor>",idea seeds sprouted in fertile minds.
210,210,210,210,210,/data/ajaunarena/our_dataset/images/1701_2.jpg,The heart of society pumps life into its communities.,"<metaphor>
cultural centers are the lifeblood of communities.
</metaphor>",cultural centers are the lifeblood of communities.
211,211,211,211,211,/data/ajaunarena/our_dataset/images/111_2.jpg,Night crystallized around us like black ice.,"<metaphor>
darkness enveloped the night like a shroud.
</metaphor>",darkness enveloped the night like a shroud.
212,212,212,212,212,/data/ajaunarena/our_dataset/images/1247_2.jpg,Light seeped through the forest canopy like morning dew.,"<metaphor>
light danced through the leaves.
</metaphor>",light danced through the leaves.
213,213,213,213,213,/data/ajaunarena/our_dataset/images/1749_2.jpg,This flesh cabinet stores the treasures of my being.,"<metaphor>
the body is a sanctuary for our souls.
</metaphor>",the body is a sanctuary for our souls.
214,214,214,214,214,/data/ajaunarena/our_dataset/images/1339_3.jpg,The final picture might not match what was on the box of expectations.,"<metaphor>
outcomes diverge from expectations.
</metaphor>",outcomes diverge from expectations.
215,215,215,215,215,/data/ajaunarena/our_dataset/images/1312_0.jpg,The flames of jealousy scorched their relationship.,"<metaphor>
jealousy poisoned their love like poison in a cup.
</metaphor>",jealousy poisoned their love like poison in a cup.
216,216,216,216,216,/data/ajaunarena/our_dataset/images/403_0.jpg,The wellspring of knowledge flows through his mind.,"<metaphor>
his mind is a wellspring of knowledge and wisdom.
</metaphor>",his mind is a wellspring of knowledge and wisdom.
217,217,217,217,217,/data/ajaunarena/our_dataset/images/804_0.jpg,His cryptocurrency wallet is a glass jar showing every crack.,"<metaphor>
cryptocurrency exposed its flaws like a broken mirror.
</metaphor>",cryptocurrency exposed its flaws like a broken mirror.
218,218,218,218,218,/data/ajaunarena/our_dataset/images/950_3.jpg,Their hearts beat closer with each passing day.,"<metaphor>
their bond deepened like roots sinking deeper into soil.
</metaphor>",their bond deepened like roots sinking deeper into soil.
219,219,219,219,219,/data/ajaunarena/our_dataset/images/1290_0.jpg,"Her anger was a gravitational pull, drawing everyone into its orbit.","<metaphor>
her anger was a storm that swept everything away.
</metaphor>",her anger was a storm that swept everything away.
220,220,220,220,220,/data/ajaunarena/our_dataset/images/1056_1.jpg,Love is a scenic route worth taking.,"<metaphor>
love's journey through thorns yields golden fruit.
</metaphor>",love's journey through thorns yields golden fruit.
221,221,221,221,221,/data/ajaunarena/our_dataset/images/1571_0.jpg,Her duties pushed against her like a strong headwind.,"<metaphor>
obligations weighed her down like anchors.
</metaphor>",obligations weighed her down like anchors.
222,222,222,222,222,/data/ajaunarena/our_dataset/images/1172_1.jpg,Knowledge radiates from her like sunbeams.,"<metaphor>
she播撒智慧，影响深远。
</metaphor>",she播撒智慧，影响深远。
223,223,223,223,223,/data/ajaunarena/our_dataset/images/362_1.jpg,His appetite for romance is that of a starved hyena.,"<metaphor>
he craved love like a parched desert craves rain.
</metaphor>",he craved love like a parched desert craves rain.
224,224,224,224,224,/data/ajaunarena/our_dataset/images/880_1.jpg,Her emotional stability is a tightrope walker maintaining perfect balance.,"<metaphor>
she navigates her emotions like a skilled sailor.
</metaphor>",she navigates her emotions like a skilled sailor.
225,225,225,225,225,/data/ajaunarena/our_dataset/images/838_0.jpg,These possessions are heavy clouds darkening my sky.,"<metaphor>
obligations darken my joy and peace.
</metaphor>",obligations darken my joy and peace.
226,226,226,226,226,/data/ajaunarena/our_dataset/images/43_0.jpg,His intoxication was a crushing load on his mind.,"<metaphor>
alcohol clouded his judgment like fog.
</metaphor>",alcohol clouded his judgment like fog.
227,227,227,227,227,/data/ajaunarena/our_dataset/images/1567_3.jpg,Their love story was written in asylum walls.,"<metaphor>
their relationship was a tempestuous sea.</metaphor>",their relationship was a tempestuous sea.
228,228,228,228,228,/data/ajaunarena/our_dataset/images/1716_2.jpg,The tunnel through darkness illuminated their metamorphosis.,"<metaphor>
she forged her path through adversity to find her true self.
</metaphor>",she forged her path through adversity to find her true self.
229,229,229,229,229,/data/ajaunarena/our_dataset/images/1094_1.jpg,Her theory was a perfectly seasoned argument.,"<metaphor>
her theory stood like a fortress, unshakable.
</metaphor>","her theory stood like a fortress, unshakable."
230,230,230,230,230,/data/ajaunarena/our_dataset/images/1055_2.jpg,Their love found shelter in life's storms.,"<metaphor>
their relationship was a rock in turbulent seas.
</metaphor>",their relationship was a rock in turbulent seas.
231,231,231,231,231,/data/ajaunarena/our_dataset/images/331_3.jpg,"Memories are stored in mental hard drives, filed away in precise locations.","<metaphor>
the brain weaves memories into a tapestry of knowledge.
</metaphor>",the brain weaves memories into a tapestry of knowledge.
232,232,232,232,232,/data/ajaunarena/our_dataset/images/96_3.jpg,He deployed his vocabulary with sniper-like precision.,"<metaphor>
he wielded his words like a master craftsman wields a chisel.
</metaphor>",he wielded his words like a master craftsman wields a chisel.
233,233,233,233,233,/data/ajaunarena/our_dataset/images/1195_0.jpg,My inner council of advisors debates each choice.,"<metaphor>
my personality offers diverse lenses for decision-making.
</metaphor>",my personality offers diverse lenses for decision-making.
234,234,234,234,234,/data/ajaunarena/our_dataset/images/1833_3.jpg,The fog of this problem obscures our path forward.,"<metaphor>
the fog obscured the path to clarity.</metaphor>",the fog obscured the path to clarity.
235,235,235,235,235,/data/ajaunarena/our_dataset/images/1313_0.jpg,Love's warmth melted her frozen heart.,"<metaphor>
her heart melted, opening her to love.
</metaphor>","her heart melted, opening her to love."
236,236,236,236,236,/data/ajaunarena/our_dataset/images/115_2.jpg,Night's marble columns rose from the earth.,"<metaphor>
darkness carved its path, solid as stone.
</metaphor>","darkness carved its path, solid as stone."
237,237,237,237,237,/data/ajaunarena/our_dataset/images/1704_3.jpg,Cultural traditions are society's DNA.,"<metaphor>
cultural traditions are the soul of society.
</metaphor>",cultural traditions are the soul of society.
238,238,238,238,238,/data/ajaunarena/our_dataset/images/225_2.jpg,We're picking the lock of uncertainty.,"<metaphor>
we're piecing together the puzzle of the problem.
</metaphor>",we're piecing together the puzzle of the problem.
239,239,239,239,239,/data/ajaunarena/our_dataset/images/23_1.jpg,Vaccines are our strategic defense shield against disease.,"<metaphor>
vaccines arm the body for defense against foes.
</metaphor>",vaccines arm the body for defense against foes.
240,240,240,240,240,/data/ajaunarena/our_dataset/images/114_2.jpg,The darkness was a granite fortress surrounding us.,"<metaphor>
we were swallowed by the night's embrace.
</metaphor>",we were swallowed by the night's embrace.
241,241,241,241,241,/data/ajaunarena/our_dataset/images/693_2.jpg,Here is the root of reality's tree.,"<metaphor>
the present moment is the cornerstone of life's structure.
</metaphor>",the present moment is the cornerstone of life's structure.
242,242,242,242,242,/data/ajaunarena/our_dataset/images/1250_2.jpg,Her rage was a blinding flash of lightning.,"<metaphor>
her rage clouded her judgment.
</metaphor>",her rage clouded her judgment.
243,243,243,243,243,/data/ajaunarena/our_dataset/images/1483_3.jpg,Time is a relentless wave rolling toward the shore of our present.,"<metaphor>
time marches relentlessly forward.
</metaphor>",time marches relentlessly forward.
244,244,244,244,244,/data/ajaunarena/our_dataset/images/366_0.jpg,His romantic drive is like a rabbit in spring.,"<metaphor>
he's always chasing after love like a dog after a bone.
</metaphor>",he's always chasing after love like a dog after a bone.
245,245,245,245,245,/data/ajaunarena/our_dataset/images/1165_2.jpg,The rival theories played a high-stakes game of intellectual chess.,"<metaphor>
frameworks clash, strategies intertwine, consequences profound.
</metaphor>","frameworks clash, strategies intertwine, consequences profound."
246,246,246,246,246,/data/ajaunarena/our_dataset/images/1593_3.jpg,"Like mirrors, opportunities reflect what you present to them.","<metaphor>
opportunities yield gold when mined with passion.
</metaphor>",opportunities yield gold when mined with passion.
247,247,247,247,247,/data/ajaunarena/our_dataset/images/581_2.jpg,She hungrily consumed new experiences.,"<metaphor>
she dove headfirst into life's adventures.
</metaphor>",she dove headfirst into life's adventures.
248,248,248,248,248,/data/ajaunarena/our_dataset/images/446_1.jpg,Existence is a compass pointing toward countless destinations.,"<metaphor>
life's compass guides through diverse paths.
</metaphor>",life's compass guides through diverse paths.
249,249,249,249,249,/data/ajaunarena/our_dataset/images/1674_3.jpg,His values were refined like precious metals.,"<metaphor>
his moral principles were like a well-crafted fortress.
</metaphor>",his moral principles were like a well-crafted fortress.
250,250,250,250,250,/data/ajaunarena/our_dataset/images/667_1.jpg,The morning hours are a basket already filled with routine tasks.,"<metaphor>
morning's schedule is set by routine.
</metaphor>",morning's schedule is set by routine.
251,251,251,251,251,/data/ajaunarena/our_dataset/images/1424_1.jpg,Their relationship descended into the abyss.,"<metaphor>
their relationship was shattered beyond repair.
</metaphor>",their relationship was shattered beyond repair.
252,252,252,252,252,/data/ajaunarena/our_dataset/images/787_3.jpg,The pendulum of force swings between action and reaction.,"<metaphor>
every push has a pull; every step, a counter-step.
</metaphor>","every push has a pull; every step, a counter-step."
253,253,253,253,253,/data/ajaunarena/our_dataset/images/1917_1.jpg,Ancient paths intersect with newly carved routes.,"<metaphor>
traditional paths merge with innovation for fresh horizons.
</metaphor>",traditional paths merge with innovation for fresh horizons.
254,254,254,254,254,/data/ajaunarena/our_dataset/images/1245_2.jpg,Rays of sunshine flowed between the clouds like liquid gold.,"<metaphor>
glimmering beams danced through the clouds.
</metaphor>",glimmering beams danced through the clouds.
255,255,255,255,255,/data/ajaunarena/our_dataset/images/63_1.jpg,Our deadlines are colliding with each other.,"<metaphor>
tasks jostle for time, creating chaos.
</metaphor>","tasks jostle for time, creating chaos."
256,256,256,256,256,/data/ajaunarena/our_dataset/images/911_1.jpg,The solution finally made its way here.,"<metaphor>
solution emerged from hard work and dedication.
</metaphor>",solution emerged from hard work and dedication.
257,257,257,257,257,/data/ajaunarena/our_dataset/images/1883_1.jpg,His gaming habit is a potent drug that's taken over his life.,"<metaphor>
gaming addiction has consumed his life like a cancer.
</metaphor>",gaming addiction has consumed his life like a cancer.
258,258,258,258,258,/data/ajaunarena/our_dataset/images/979_2.jpg,His happiness rose like a mighty skyscraper.,"<metaphor>
his joy soared to new heights.
</metaphor>",his joy soared to new heights.
259,259,259,259,259,/data/ajaunarena/our_dataset/images/1462_2.jpg,Her mind stockpiles ideas like a squirrel hoarding nuts for winter.,"<metaphor>
she gathers seeds for her future garden.
</metaphor>",she gathers seeds for her future garden.
260,260,260,260,260,/data/ajaunarena/our_dataset/images/78_3.jpg,Causes and effects are handcuffed together by time.,"<metaphor>
ebb and flow of time shapes destiny.
</metaphor>",ebb and flow of time shapes destiny.
261,261,261,261,261,/data/ajaunarena/our_dataset/images/762_2.jpg,The void in his heart bled continuously.,"<metaphor>
missing ingredient: constant ache in the recipe.
</metaphor>",missing ingredient: constant ache in the recipe.
262,262,262,262,262,/data/ajaunarena/our_dataset/images/1556_1.jpg,The transparent containers revealed every obligation within.,"<metaphor>
responsibilities were laid out like a transparent web.
</metaphor>",responsibilities were laid out like a transparent web.
263,263,263,263,263,/data/ajaunarena/our_dataset/images/849_1.jpg,"Some people are like solar-powered batteries, drawing strength from nature.","<metaphor>
nature's embrace rejuvenates spirits.
</metaphor>",nature's embrace rejuvenates spirits.
264,264,264,264,264,/data/ajaunarena/our_dataset/images/601_1.jpg,He lost his footing in the midst of crisis.,"<metaphor>
his emotions spiraled out of control like a hurricane.
</metaphor>",his emotions spiraled out of control like a hurricane.
265,265,265,265,265,/data/ajaunarena/our_dataset/images/1317_1.jpg,His enthusiasm was a flame that ignited the whole team.,"<metaphor>
his passion lit up the team like a beacon.
</metaphor>",his passion lit up the team like a beacon.
266,266,266,266,266,/data/ajaunarena/our_dataset/images/1581_2.jpg,Our sight is a box with transparent walls.,"<metaphor>
our visual field is a window with defined edges.
</metaphor>",our visual field is a window with defined edges.
267,267,267,267,267,/data/ajaunarena/our_dataset/images/827_0.jpg,The checkered flag waves for all who persist.,"<metaphor>
endurance fuels the race to victory.
</metaphor>",endurance fuels the race to victory.
268,268,268,268,268,/data/ajaunarena/our_dataset/images/1699_2.jpg,The theory's foundation has developed dangerous cracks.,"<metaphor>
theory's foundation crumbled under scrutiny.
</metaphor>",theory's foundation crumbled under scrutiny.
269,269,269,269,269,/data/ajaunarena/our_dataset/images/900_2.jpg,His anger was a boiling kettle ready to explode.,"<metaphor>
his fury was a boiling kettle about to explode.
</metaphor>",his fury was a boiling kettle about to explode.
270,270,270,270,270,/data/ajaunarena/our_dataset/images/259_1.jpg,"Their attraction was a long-range missile, spanning continents.","<metaphor>
their love跨洋不减。
</metaphor>",their love跨洋不减。
271,271,271,271,271,/data/ajaunarena/our_dataset/images/1130_1.jpg,Hope is a beacon in the darkness.,"<metaphor>
hope is a lighthouse guiding through stormy seas.
</metaphor>",hope is a lighthouse guiding through stormy seas.
272,272,272,272,272,/data/ajaunarena/our_dataset/images/363_0.jpg,She flutters from partner to partner like a restless butterfly.,"<metaphor>
{{she dates like a butterfly flits from flower to flower.}}
</metaphor>",{{she dates like a butterfly flits from flower to flower.}}
273,273,273,273,273,/data/ajaunarena/our_dataset/images/1169_0.jpg,The winning theory took home the gold medal of peer acceptance.,"<metaphor>
it became the gold standard of thought.
</metaphor>",it became the gold standard of thought.
274,274,274,274,274,/data/ajaunarena/our_dataset/images/1372_2.jpg,The cold grip of fear froze her thoughts in place.,"<metaphor>
fear clouded her judgment like fog obscures vision.
</metaphor>",fear clouded her judgment like fog obscures vision.
275,275,275,275,275,/data/ajaunarena/our_dataset/images/1440_2.jpg,Her lust burned like a raging inferno.,"<metaphor>
her passion burned like a wildfire.
</metaphor>",her passion burned like a wildfire.
276,276,276,276,276,/data/ajaunarena/our_dataset/images/921_2.jpg,This problem is a Gordian knot of complications.,"<metaphor>
a tangled web defies unraveling.
</metaphor>",a tangled web defies unraveling.
